0.007629409432411194,0.09205174446105957,0.8346077799797058
0.007751822471618652,0.09203267097473145,0.833718478679657
0.007821649312973022,0.09196817874908447,0.8322767615318298
0.007842183113098145,0.09185659885406494,0.8301085829734802
0.007761344313621521,0.09168696403503418,0.8270983099937439
0.007520779967308044,0.0914602279663086,0.8233910202980042
0.007314354181289673,0.09120607376098633,0.8190867304801941
0.00717945396900177,0.09093213081359863,0.8142511248588562
0.006940975785255432,0.09062635898590088,0.8090773224830627
0.006737053394317627,0.09030210971832275,0.8034582734107971
0.00652100145816803,0.08995461463928223,0.7974364161491394
0.006230711936950684,0.08957898616790771,0.791070282459259
0.006002336740493774,0.08918607234954834,0.7842380404472351
0.00567898154258728,0.08876299858093262,0.7770710587501526
0.005420893430709839,0.08832252025604248,0.7694278359413147
0.005086004734039307,0.08785271644592285,0.7614312767982483
0.004779145121574402,0.08736228942871094,0.7529850602149963
0.004377871751785278,0.08684039115905762,0.7441971898078918
0.0038413703441619873,0.08628499507904053,0.7351039052009583
0.003421887755393982,0.08571434020996094,0.7254713177680969
0.0030160248279571533,0.08512115478515625,0.7153859734535217
0.0025918036699295044,0.08450186252593994,0.7048743367195129
0.0022009313106536865,0.08386123180389404,0.6938890814781189
0.0017849653959274292,0.08319294452667236,0.682475745677948
0.0013318508863449097,0.082497239112854,0.6706447005271912
0.0008445233106613159,0.0817728042602539,0.6583878397941589
0.00036093592643737793,0.08102357387542725,0.6456685662269592
-0.00012128055095672607,0.08024740219116211,0.6324896216392517
-0.0006222277879714966,0.07944393157958984,0.6188653111457825
-0.0011442005634307861,0.0786130428314209,0.6048018336296082
-0.0016863048076629639,0.07775366306304932,0.5903030037879944
-0.002246364951133728,0.07686817646026611,0.575375497341156
-0.0028252601623535156,0.07595551013946533,0.5600284934043884
-0.0034209489822387695,0.07501804828643799,0.5442829728126526
-0.004034668207168579,0.07405555248260498,0.5281620621681213
-0.004668191075325012,0.07306993007659912,0.5116979479789734
-0.005322590470314026,0.07206344604492188,0.49492937326431274
-0.0059538334608078,0.07104349136352539,0.4778938889503479
-0.006594106554985046,0.07000863552093506,0.46067363023757935
-0.00723990797996521,0.06896305084228516,0.44330865144729614
-0.007896170020103455,0.06791031360626221,0.4258580803871155
-0.008563265204429626,0.06685280799865723,0.40838485956192017
-0.009240180253982544,0.06579387187957764,0.3909458518028259
-0.009913906455039978,0.06473815441131592,0.373593270778656
-0.010549768805503845,0.06369400024414062,0.3563733696937561
-0.01117338240146637,0.06265914440155029,0.3393201231956482
-0.011799514293670654,0.061632752418518066,0.3224563002586365
-0.012421146035194397,0.06061673164367676,0.30579620599746704
-0.013035193085670471,0.05961108207702637,0.2893468737602234
-0.013643667101860046,0.05861616134643555,0.27310389280319214
-0.014244496822357178,0.057631731033325195,0.2570621371269226
-0.01483924686908722,0.05665719509124756,0.24120819568634033
-0.015425026416778564,0.05569159984588623,0.22552984952926636
-0.016003474593162537,0.05473506450653076,0.21001118421554565
-0.0165737122297287,0.053786396980285645,0.19463545083999634
-0.017138198018074036,0.052843689918518066,0.1793840527534485
-0.01769639551639557,0.051906466484069824,0.16424071788787842
-0.01824970543384552,0.05097377300262451,0.1491897702217102
-0.018797695636749268,0.05004549026489258,0.13423609733581543
-0.019353076815605164,0.04919087886810303,0.1205020546913147
-0.0198306143283844,0.04848682880401611,0.10923177003860474
-0.020173311233520508,0.047960638999938965,0.1007799506187439
-0.0204278826713562,0.047614455223083496,0.09523004293441772
-0.02055254578590393,0.04745125770568848,0.09260767698287964
